Date,Borlänge,Bräkne-Hoby,Eskilstuna,Forshaga,FYR,Gävle,Göteborg,Hässleholm,Jönköping,Kristianstad,Malmö,Norrköping,Nässjö,Skövde,Stockholm,Sundsvall,Umeå,Visby,Västervik,Östersund
2017-06-25,28,0,24,26,1,6,9,0,16,0,0,16,26,18,19,3,0,6,31,0
2017-06-26,9,0,11,0,2,3,14,0,12,0,0,10,14,19,9,1,1,3,4,1
2017-06-27,10,0,4,4,1,2,44,0,20,0,0,16,12,41,19,4,6,18,19,1
2017-06-28,23,0,25,23,2,14,68,0,47,0,0,37,34,35,24,7,3,16,8,1
2017-06-29,31,0,26,42,7,13,82,0,44,0,0,53,23,29,18,7,0,35,16,7
2017-06-30,21,0,45,174,8,14,42,0,19,0,0,18,9,38,26,13,4,9,0,3
2017-07-01,19,0,28,72,2,19,83,0,16,0,0,14,9,55,18,8,2,0,4,11
2017-07-02,28,0,25,46,7,15,28,0,29,0,0,80,42,49,28,8,4,22,36,9
2017-07-03,7,0,16,19,7,15,12,0,19,0,0,31,11,12,26,0,1,30,35,1
2017-07-04,5,0,6,11,2,9,62,0,30,0,0,10,21,8,3,10,0,7,11,3
2017-07-05,12,0,13,18,1,6,34,0,18,0,0,8,33,8,16,2,1,3,10,1
2017-07-06,49,0,22,59,2,14,33,0,32,0,0,20,24,68,34,6,3,9,16,1
2017-07-07,28,0,6,28,2,21,24,0,34,0,0,23,38,36,25,21,6,28,19,16
2017-07-08,10,0,2,9,3,18,11,0,6,0,0,2,1,8,11,32,7,6,0,20
2017-07-09,18,0,21,34,4,1,27,0,18,0,0,53,17,50,9,13,9,8,32,4
2017-07-10,24,0,34,17,3,44,22,0,32,0,0,41,31,56,19,47,8,35,21,7
2017-07-11,21,0,14,43,11,12,21,0,46,0,0,30,33,40,14,16,4,2,2,3
2017-07-12,18,0,15,14,7,16,13,0,7,0,0,24,13,18,8,0,4,11,11,1
2017-07-13,10,0,2,11,3,5,12,0,12,0,0,17,17,23,21,9,15,9,20,0
2017-07-14,14,0,7,26,0,5,17,0,7,0,0,24,29,21,7,6,4,13,15,0
2017-07-15,31,0,13,20,6,13,34,0,40,0,0,16,32,29,20,56,76,15,16,14
2017-07-16,18,0,11,12,21,11,4,0,28,0,0,16,10,23,7,43,30,16,14,16
2017-07-17,8,0,3,4,2,3,7,0,2,0,0,4,7,15,11,1,10,2,1,1
2017-07-18,7,0,4,20,0,1,5,0,11,0,0,7,17,19,10,4,14,3,8,2
2017-07-19,4,0,8,10,1,6,22,0,7,0,0,5,24,4,4,3,0,9,8,2
2017-07-20,0,0,2,17,2,7,12,0,26,0,0,10,28,19,5,2,2,3,8,6
2017-07-21,0,0,4,8,26,7,3,0,2,0,0,6,8,9,11,3,2,4,5,32
2017-07-22,6,0,2,7,14,1,4,0,18,0,0,4,6,6,9,4,11,2,4,7
2017-07-23,12,0,7,10,32,0,8,0,13,0,0,6,10,6,6,3,20,9,2,13
2017-07-24,11,0,10,7,30,0,2,0,4,0,0,2,1,1,13,7,13,10,4,8
2017-07-25,4,0,3,4,16,8,2,0,1,0,0,5,4,4,3,1,23,4,0,6
2017-07-26,1,0,1,1,4,1,4,0,7,0,0,0,3,4,10,15,16,4,1,30
2017-07-27,6,0,2,7,4,9,7,0,5,0,0,2,2,9,8,4,11,11,5,11
2017-07-28,10,0,1,2,16,1,12,0,2,0,0,7,1,2,2,0,20,4,4,1
2017-07-29,4,0,2,3,7,2,17,0,1,0,0,1,2,1,5,6,12,0,2,7
2017-07-30,12,0,1,0,1,5,14,0,0,0,0,2,4,3,4,6,11,2,1,32
2017-07-31,4,0,1,3,3,3,3,0,0,0,0,1,7,6,5,0,6,4,4,7
2017-08-01,7,0,2,1,0,5,1,0,0,0,0,4,14,3,10,1,1,1,1,3
2017-08-02,3,0,0,4,1,5,1,0,0,0,0,0,2,1,8,3,4,2,1,6
2017-08-03,1,0,2,4,1,4,2,0,1,0,0,0,7,1,4,2,6,2,2,4
2017-08-04,3,0,0,0,3,3,0,0,4,0,0,1,1,1,2,0,0,0,1,11
2017-08-05,1,0,0,0,3,0,2,0,5,0,0,4,2,3,1,2,0,0,5,0
2017-08-06,1,0,0,0,2,2,3,0,1,0,0,1,2,2,1,0,0,4,4,10
2017-08-07,1,0,6,1,0,1,1,0,6,0,0,2,3,3,4,1,0,5,5,9
2017-08-08,3,0,2,1,0,3,10,0,5,0,0,1,3,5,2,0,0,6,6,0
2017-08-09,0,0,0,2,1,10,3,0,10,0,0,1,3,3,4,0,1,5,1,0
2017-08-10,0,0,2,2,2,3,2,0,4,0,0,1,1,2,6,0,1,3,4,0
2017-08-11,1,0,1,2,2,2,1,0,2,0,0,0,4,1,11,1,4,4,2,6
2017-08-12,4,0,1,0,1,2,0,0,4,0,0,5,1,0,1,2,1,3,0,3
2017-08-13,0,0,0,9,2,0,1,0,1,0,0,5,1,0,5,0,0,1,5,1
2017-08-14,1,0,3,3,0,3,3,0,7,0,0,5,0,1,7,0,0,1,6,0
2017-08-15,3,0,1,4,0,1,5,0,5,0,0,10,4,1,4,0,0,2,1,0
2017-08-16,3,0,2,6,1,2,5,0,1,0,0,5,2,1,1,0,0,3,1,0
2017-08-17,3,0,4,7,0,5,9,0,2,0,0,5,3,4,12,0,0,2,4,0
2017-08-18,3,0,0,5,0,0,1,0,4,0,0,0,0,0,1,0,0,0,2,0
2017-08-19,3,0,0,6,0,5,1,0,1,0,0,1,2,0,8,0,0,3,1,0
2017-08-20,3,0,0,6,0,2,1,0,0,0,0,1,1,1,6,0,0,0,0,0
2017-08-21,0,0,3,3,0,1,5,0,1,0,0,0,2,2,7,0,0,1,0,0
2017-08-22,1,0,2,3,0,0,5,0,1,0,0,6,1,7,3,0,0,2,1,0
2017-08-23,1,0,3,1,0,0,8,0,1,0,0,0,2,1,6,0,0,2,5,0
2017-08-24,0,0,3,3,0,2,5,0,5,0,0,4,2,2,6,0,0,7,4,0
2017-08-25,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0
2017-08-26,2,0,0,3,0,2,1,0,0,0,0,1,0,0,3,0,0,4,1,0
2017-08-27,2,0,2,1,0,0,2,0,0,0,0,6,0,0,8,0,0,0,0,0
2017-08-28,1,0,1,2,0,2,8,0,2,0,0,0,2,4,0,0,0,0,2,0
2017-08-29,5,0,0,6,0,4,10,0,1,0,0,0,6,5,0,0,0,1,4,0
2017-08-30,4,0,2,0,0,2,2,0,5,0,0,6,0,0,3,0,0,4,0,0
2017-08-31,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
2017-09-01,0,0,0,0,0,1,6,0,0,0,0,0,1,1,2,0,0,1,1,0
2017-09-02,5,0,1,4,0,1,4,0,0,0,0,0,1,3,4,0,0,0,0,0
2017-09-03,0,0,1,0,0,0,7,0,0,0,0,0,0,1,4,0,0,0,0,0
2017-09-04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0
2017-09-05,5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
2017-09-06,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017-09-07,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,0
2017-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-09-09,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2017-09-10,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2017-09-11,4,0,0,2,0,2,0,0,0,0,0,0,2,2,1,0,0,1,2,0
2017-09-12,1,0,1,0,0,3,1,0,0,0,0,0,0,4,0,0,0,2,0,0
2017-09-13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017-09-15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-09-16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017-09-17,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017-09-18,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017-09-19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2017-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017-09-22,2,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0
2017-09-23,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-09-24,1,0,0,0,0,7,3,0,0,0,0,0,2,2,1,0,0,3,0,0
2017-09-25,0,0,0,0,0,1,1,0,0,0,0,0,3,0,4,0,0,2,0,0
2017-09-26,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2017-09-28,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-09-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-09-30,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-10-01,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0
2017-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017-10-04,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0
2017-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-06,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-09,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2017-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
